row,adaptive_threshold,drift_threshold,threshold_used_drift_aware,operating_state,state_threshold,drift_flag,m1_score,true_label
76,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7116991470427229,0
77,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7150363661314328,0
78,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.720985619816601,0
79,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7221974844274518,0
80,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7216363252830562,0
81,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7106589319276255,0
82,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7067966665590596,0
83,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7222876180255853,0
84,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7229551421466257,0
85,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7255297315163375,0
86,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7243634122950633,0
87,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7251806969646415,0
88,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7246367698803581,0
89,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7244538162110478,0
90,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7188414986498479,0
91,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7268697941232746,0
92,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7265420079503496,0
93,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7265420079503496,0
94,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7232493230570837,0
95,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.722635267833408,0
96,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.722635267833408,0
97,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7206347330620073,0
98,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7235794882460749,0
99,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7193681541672551,0
100,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7193681541672551,0
101,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7188816041337548,0
102,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7189266919850624,0
103,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7202975253578797,0
104,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7173793917824767,0
105,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7199196052091038,0
106,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7224056851451851,0
107,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7271069818537752,0
108,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7252146165937821,0
109,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7240706225120627,0
